cycle,pos,y,x,och,code,out_ch_done,python,diff
3735,61,5,6,0,0,0,0,0
3755,62,5,7,0,0,0,0,0
3775,63,5,8,0,0,0,0,0
3795,64,5,9,0,0,0,0,0
3815,65,5,10,0,0,0,0,0
3837,66,6,0,0,214,0,214,0
3857,67,6,1,0,1193,0,1193,0
3877,68,6,2,0,1485,0,1485,0
3897,69,6,3,0,0,0,0,0
3917,70,6,4,0,0,0,0,0
3937,71,6,5,0,0,0,0,0
3957,72,6,6,0,0,0,0,0
3977,73,6,7,0,0,0,0,0
3997,74,6,8,0,0,0,0,0
4017,75,6,9,0,0,0,0,0
4037,76,6,10,0,0,0,0,0
4059,77,7,0,0,533,0,533,0
4079,78,7,1,0,1568,0,1568,0
4099,79,7,2,0,1120,0,1120,0
4119,80,7,3,0,0,0,0,0
4139,81,7,4,0,0,0,0,0
4159,82,7,5,0,341,0,341,0
4179,83,7,6,0,0,0,0,0
4199,84,7,7,0,0,0,0,0
4219,85,7,8,0,0,0,0,0
4239,86,7,9,0,0,0,0,0
4259,87,7,10,0,0,0,0,0
4281,88,8,0,0,731,0,731,0
4301,89,8,1,0,2299,0,2299,0
4321,90,8,2,0,1428,0,1428,0
4341,91,8,3,0,0,0,0,0
4361,92,8,4,0,0,0,0,0
4381,93,8,5,0,71,0,71,0
4401,94,8,6,0,0,0,0,0
4421,95,8,7,0,0,0,0,0
4441,96,8,8,0,0,0,0,0
4461,97,8,9,0,0,0,0,0
4481,98,8,10,0,0,0,0,0
4503,99,9,0,0,458,0,458,0
4523,100,9,1,0,2492,0,2492,0
4543,101,9,2,0,2446,0,2446,0
4563,102,9,3,0,0,0,0,0
4583,103,9,4,0,0,0,0,0
4603,104,9,5,0,0,0,0,0
4623,105,9,6,0,0,0,0,0
4643,106,9,7,0,0,0,0,0
4663,107,9,8,0,0,0,0,0
4683,108,9,9,0,0,0,0,0
4703,109,9,10,0,0,0,0,0
4725,110,10,0,0,0,0,0,0
4745,111,10,1,0,990,0,990,0
4765,112,10,2,0,2322,0,2322,0
4785,113,10,3,0,655,0,655,0
4805,114,10,4,0,137,0,137,0
4825,115,10,5,0,0,0,0,0
4845,116,10,6,0,0,0,0,0
4865,117,10,7,0,0,0,0,0
4885,118,10,8,0,0,0,0,0
4905,119,10,9,0,0,0,0,0
4925,120,10,10,0,0,1,0,0
4926,0,0,0,1,0,0,0,0
4927,1,0,1,1,0,0,0,0
4928,2,0,2,1,0,0,0,0
4929,3,0,3,1,0,0,0,0
4930,4,0,4,1,0,0,0,0
4931,5,0,5,1,0,0,0,0
4932,6,0,6,1,0,0,0,0
4933,7,0,7,1,0,0,0,0
4934,8,0,8,1,0,0,0,0
4935,9,0,9,1,0,0,0,0
4936,10,0,10,1,0,0,0,0
4937,11,1,0,1,0,0,0,0
4938,12,1,1,1,0,0,0,0
4939,13,1,2,1,0,0,0,0
4940,14,1,3,1,0,0,0,0
4941,15,1,4,1,0,0,0,0
4942,16,1,5,1,0,0,0,0
4943,17,1,6,1,0,0,0,0
4944,18,1,7,1,0,0,0,0
4945,19,1,8,1,0,0,0,0
4946,20,1,9,1,0,0,0,0
4947,21,1,10,1,0,0,0,0
4948,22,2,0,1,0,0,0,0
4949,23,2,1,1,0,0,0,0
4950,24,2,2,1,0,0,0,0
4951,25,2,3,1,0,0,0,0
4952,26,2,4,1,0,0,0,0
4953,27,2,5,1,0,0,0,0
4954,28,2,6,1,0,0,0,0
4955,29,2,7,1,0,0,0,0
4956,30,2,8,1,0,0,0,0
4957,31,2,9,1,0,0,0,0
4958,32,2,10,1,0,0,0,0
4959,33,3,0,1,0,0,0,0
4960,34,3,1,1,0,0,0,0
4961,35,3,2,1,0,0,0,0
4962,36,3,3,1,0,0,0,0
4963,37,3,4,1,0,0,0,0
4964,38,3,5,1,0,0,0,0
4965,39,3,6,1,0,0,0,0
4966,40,3,7,1,0,0,0,0
4967,41,3,8,1,0,0,0,0
4968,42,3,9,1,0,0,0,0
4969,43,3,10,1,0,0,0,0
4970,44,4,0,1,0,0,0,0
4971,45,4,1,1,0,0,0,0
4972,46,4,2,1,0,0,0,0
4973,47,4,3,1,0,0,0,0
4974,48,4,4,1,0,0,0,0
4975,49,4,5,1,0,0,0,0
4976,50,4,6,1,0,0,0,0
4977,51,4,7,1,0,0,0,0
4978,52,4,8,1,0,0,0,0
4979,53,4,9,1,0,0,0,0
4980,54,4,10,1,0,0,0,0
4981,55,5,0,1,0,0,0,0
4982,56,5,1,1,0,0,0,0
4983,57,5,2,1,0,0,0,0
4984,58,5,3,1,0,0,0,0
4985,59,5,4,1,0,0,0,0
4986,60,5,5,1,0,0,0,0
4987,61,5,6,1,0,0,0,0
4988,62,5,7,1,0,0,0,0
4989,63,5,8,1,0,0,0,0
4990,64,5,9,1,0,0,0,0
4991,65,5,10,1,0,0,0,0
4992,66,6,0,1,0,0,0,0
4993,67,6,1,1,0,0,0,0
4994,68,6,2,1,0,0,0,0
4995,69,6,3,1,0,0,0,0
4996,70,6,4,1,0,0,0,0
4997,71,6,5,1,0,0,0,0
4998,72,6,6,1,0,0,0,0
4999,73,6,7,1,0,0,0,0
5000,74,6,8,1,0,0,0,0
5001,75,6,9,1,0,0,0,0
5002,76,6,10,1,0,0,0,0
5003,77,7,0,1,0,0,0,0
5004,78,7,1,1,0,0,0,0
5005,79,7,2,1,0,0,0,0
5006,80,7,3,1,0,0,0,0
5007,81,7,4,1,0,0,0,0
5008,82,7,5,1,0,0,0,0
5009,83,7,6,1,0,0,0,0
5010,84,7,7,1,0,0,0,0
5011,85,7,8,1,0,0,0,0
5012,86,7,9,1,0,0,0,0
5013,87,7,10,1,0,0,0,0
5014,88,8,0,1,0,0,0,0
5015,89,8,1,1,0,0,0,0
5016,90,8,2,1,0,0,0,0
5017,91,8,3,1,0,0,0,0
5018,92,8,4,1,0,0,0,0
5019,93,8,5,1,0,0,0,0
5020,94,8,6,1,0,0,0,0
5021,95,8,7,1,0,0,0,0
5022,96,8,8,1,0,0,0,0
5023,97,8,9,1,0,0,0,0
5024,98,8,10,1,0,0,0,0
5025,99,9,0,1,0,0,0,0
5026,100,9,1,1,0,0,0,0
5027,101,9,2,1,0,0,0,0
5028,102,9,3,1,0,0,0,0
5029,103,9,4,1,0,0,0,0
5030,104,9,5,1,0,0,0,0
5031,105,9,6,1,0,0,0,0
5032,106,9,7,1,0,0,0,0
5033,107,9,8,1,0,0,0,0
5034,108,9,9,1,0,0,0,0
5035,109,9,10,1,0,0,0,0
5036,110,10,0,1,0,0,0,0
5037,111,10,1,1,0,0,0,0
5038,112,10,2,1,0,0,0,0
5039,113,10,3,1,0,0,0,0
5040,114,10,4,1,0,0,0,0
5041,115,10,5,1,0,0,0,0
5042,116,10,6,1,0,0,0,0
5043,117,10,7,1,0,0,0,0
5044,118,10,8,1,0,0,0,0
5045,119,10,9,1,0,0,0,0
5046,120,10,10,1,0,1,0,0
5047,0,0,0,2,0,0,0,0
5048,1,0,1,2,0,0,0,0
5049,2,0,2,2,0,0,0,0
5050,3,0,3,2,0,0,0,0
5051,4,0,4,2,0,0,0,0
5052,5,0,5,2,0,0,0,0
5053,6,0,6,2,0,0,0,0
5054,7,0,7,2,0,0,0,0
5055,8,0,8,2,0,0,0,0
5056,9,0,9,2,0,0,0,0
5057,10,0,10,2,0,0,0,0
5058,11,1,0,2,0,0,0,0
5059,12,1,1,2,0,0,0,0
5060,13,1,2,2,0,0,0,0
5061,14,1,3,2,0,0,0,0
5062,15,1,4,2,0,0,0,0
5063,16,1,5,2,0,0,0,0
5064,17,1,6,2,218,0,218,0
5065,18,1,7,2,0,0,0,0
5066,19,1,8,2,0,0,0,0
5067,20,1,9,2,0,0,0,0
5068,21,1,10,2,0,0,0,0
5069,22,2,0,2,0,0,0,0
5070,23,2,1,2,0,0,0,0
5071,24,2,2,2,0,0,0,0
5072,25,2,3,2,0,0,0,0
5073,26,2,4,2,0,0,0,0
5074,27,2,5,2,711,0,711,0
5075,28,2,6,2,554,0,554,0
5076,29,2,7,2,0,0,0,0
5077,30,2,8,2,0,0,0,0
5078,31,2,9,2,0,0,0,0
5079,32,2,10,2,0,0,0,0
5080,33,3,0,2,0,0,0,0
5081,34,3,1,2,0,0,0,0
5082,35,3,2,2,0,0,0,0
5083,36,3,3,2,0,0,0,0
5084,37,3,4,2,731,0,731,0
5085,38,3,5,2,1535,0,1535,0
5086,39,3,6,2,813,0,813,0
5087,40,3,7,2,34,0,34,0
5088,41,3,8,2,0,0,0,0
5089,42,3,9,2,0,0,0,0
5090,43,3,10,2,0,0,0,0
5091,44,4,0,2,0,0,0,0
5092,45,4,1,2,0,0,0,0
5093,46,4,2,2,0,0,0,0
5094,47,4,3,2,173,0,173,0
5095,48,4,4,2,1250,0,1250,0
5096,49,4,5,2,1848,0,1848,0
5097,50,4,6,2,390,0,390,0
5098,51,4,7,2,145,0,145,0
5099,52,4,8,2,163,0,163,0
5100,53,4,9,2,0,0,0,0
5101,54,4,10,2,0,0,0,0
5102,55,5,0,2,0,0,0,0
5103,56,5,1,2,0,0,0,0
5104,57,5,2,2,0,0,0,0
5105,58,5,3,2,605,0,605,0
5106,59,5,4,2,1720,0,1720,0
5107,60,5,5,2,605,0,605,0
5108,61,5,6,2,0,0,0,0
5109,62,5,7,2,0,0,0,0
5110,63,5,8,2,0,0,0,0
5111,64,5,9,2,0,0,0,0
5112,65,5,10,2,0,0,0,0
5113,66,6,0,2,0,0,0,0
5114,67,6,1,2,0,0,0,0
5115,68,6,2,2,0,0,0,0
5116,69,6,3,2,844,0,844,0
5117,70,6,4,2,1459,0,1459,0
5118,71,6,5,2,197,0,197,0
5119,72,6,6,2,360,0,360,0
5120,73,6,7,2,859,0,859,0
5121,74,6,8,2,0,0,0,0
5122,75,6,9,2,0,0,0,0
5123,76,6,10,2,0,0,0,0
5124,77,7,0,2,0,0,0,0
5125,78,7,1,2,0,0,0,0
5126,79,7,2,2,161,0,161,0
5127,80,7,3,2,573,0,573,0
5128,81,7,4,2,1071,0,1071,0
5129,82,7,5,2,495,0,495,0
5130,83,7,6,2,1899,0,1899,0
5131,84,7,7,2,2058,0,2058,0
5132,85,7,8,2,0,0,0,0
5133,86,7,9,2,0,0,0,0
5134,87,7,10,2,0,0,0,0
5135,88,8,0,2,0,0,0,0
5136,89,8,1,2,0,0,0,0
5137,90,8,2,2,289,0,289,0
5138,91,8,3,2,1299,0,1299,0
5139,92,8,4,2,686,0,686,0
5140,93,8,5,2,1680,0,1680,0
5141,94,8,6,2,2149,0,2149,0
5142,95,8,7,2,921,0,921,0
5143,96,8,8,2,0,0,0,0
5144,97,8,9,2,0,0,0,0
5145,98,8,10,2,0,0,0,0
5146,99,9,0,2,0,0,0,0
5147,100,9,1,2,0,0,0,0
5148,101,9,2,2,617,0,617,0
5149,102,9,3,2,1294,0,1294,0
5150,103,9,4,2,1080,0,1080,0
5151,104,9,5,2,1159,0,1159,0
5152,105,9,6,2,694,0,694,0
5153,106,9,7,2,0,0,0,0
5154,107,9,8,2,0,0,0,0
5155,108,9,9,2,0,0,0,0
5156,109,9,10,2,0,0,0,0
5157,110,10,0,2,0,0,0,0
5158,111,10,1,2,0,0,0,0
5159,112,10,2,2,72,0,72,0
5160,113,10,3,2,251,0,251,0
5161,114,10,4,2,517,0,517,0
5162,115,10,5,2,114,0,114,0
5163,116,10,6,2,0,0,0,0
5164,117,10,7,2,0,0,0,0
5165,118,10,8,2,0,0,0,0
5166,119,10,9,2,0,0,0,0
5167,120,10,10,2,0,1,0,0
5168,0,0,0,3,0,0,0,0
5169,1,0,1,3,0,0,0,0
5170,2,0,2,3,0,0,0,0
5171,3,0,3,3,0,0,0,0
5172,4,0,4,3,0,0,0,0
5173,5,0,5,3,0,0,0,0
5174,6,0,6,3,245,0,245,0
5175,7,0,7,3,892,0,892,0
5176,8,0,8,3,0,0,0,0
5177,9,0,9,3,0,0,0,0
5178,10,0,10,3,0,0,0,0
5179,11,1,0,3,0,0,0,0
5180,12,1,1,3,0,0,0,0
5181,13,1,2,3,0,0,0,0
5182,14,1,3,3,0,0,0,0
5183,15,1,4,3,0,0,0,0
5184,16,1,5,3,890,0,890,0
5185,17,1,6,3,1423,0,1423,0
5186,18,1,7,3,0,0,0,0
5187,19,1,8,3,0,0,0,0
5188,20,1,9,3,0,0,0,0
5189,21,1,10,3,0,0,0,0
5190,22,2,0,3,0,0,0,0
5191,23,2,1,3,0,0,0,0
5192,24,2,2,3,0,0,0,0
5193,25,2,3,3,0,0,0,0
5194,26,2,4,3,997,0,997,0
5195,27,2,5,3,2344,0,2344,0
5196,28,2,6,3,888,0,888,0
5197,29,2,7,3,0,0,0,0
5198,30,2,8,3,0,0,0,0
5199,31,2,9,3,0,0,0,0
5200,32,2,10,3,0,0,0,0
5201,33,3,0,3,0,0,0,0
5202,34,3,1,3,0,0,0,0
5203,35,3,2,3,0,0,0,0
5204,36,3,3,3,0,0,0,0
5205,37,3,4,3,2256,0,2256,0
5206,38,3,5,3,1180,0,1180,0
5207,39,3,6,3,0,0,0,0
5208,40,3,7,3,0,0,0,0
5209,41,3,8,3,64,0,64,0
5210,42,3,9,3,64,0,64,0
5211,43,3,10,3,0,0,0,0
5212,44,4,0,3,0,0,0,0
5213,45,4,1,3,0,0,0,0
5214,46,4,2,3,0,0,0,0
5215,47,4,3,3,1198,0,1198,0
5216,48,4,4,3,586,0,586,0
5217,49,4,5,3,0,0,0,0
5218,50,4,6,3,0,0,0,0
5219,51,4,7,3,50,0,50,0
5220,52,4,8,3,0,0,0,0
5221,53,4,9,3,0,0,0,0
5222,54,4,10,3,0,0,0,0
5223,55,5,0,3,0,0,0,0
5224,56,5,1,3,0,0,0,0
5225,57,5,2,3,0,0,0,0
5226,58,5,3,3,1163,0,1163,0
5227,59,5,4,3,0,0,0,0
5228,60,5,5,3,0,0,0,0
5229,61,5,6,3,0,0,0,0
5230,62,5,7,3,0,0,0,0
5231,63,5,8,3,0,0,0,0
5232,64,5,9,3,0,0,0,0
5233,65,5,10,3,0,0,0,0
5234,66,6,0,3,0,0,0,0
5235,67,6,1,3,0,0,0,0
5236,68,6,2,3,488,0,488,0
5237,69,6,3,3,0,0,0,0
5238,70,6,4,3,0,0,0,0
5239,71,6,5,3,0,0,0,0
5240,72,6,6,3,297,0,297,0
5241,73,6,7,3,0,0,0,0
5242,74,6,8,3,0,0,0,0
5243,75,6,9,3,0,0,0,0
5244,76,6,10,3,0,0,0,0
5245,77,7,0,3,0,0,0,0
5246,78,7,1,3,0,0,0,0
5247,79,7,2,3,386,0,386,0
5248,80,7,3,3,0,0,0,0
5249,81,7,4,3,0,0,0,0
5250,82,7,5,3,640,0,640,0
5251,83,7,6,3,222,0,222,0
5252,84,7,7,3,211,0,211,0
5253,85,7,8,3,563,0,563,0
5254,86,7,9,3,0,0,0,0
5255,87,7,10,3,0,0,0,0
5256,88,8,0,3,0,0,0,0
5257,89,8,1,3,0,0,0,0
5258,90,8,2,3,297,0,297,0
5259,91,8,3,3,0,0,0,0
5260,92,8,4,3,0,0,0,0
5261,93,8,5,3,696,0,696,0
5262,94,8,6,3,666,0,666,0
5263,95,8,7,3,1097,0,1097,0
5264,96,8,8,3,0,0,0,0
5265,97,8,9,3,0,0,0,0
5266,98,8,10,3,0,0,0,0
5267,99,9,0,3,0,0,0,0
5268,100,9,1,3,506,0,506,0
5269,101,9,2,3,0,0,0,0
5270,102,9,3,3,0,0,0,0
5271,103,9,4,3,534,0,534,0
5272,104,9,5,3,1068,0,1068,0
5273,105,9,6,3,901,0,901,0
5274,106,9,7,3,0,0,0,0
5275,107,9,8,3,0,0,0,0
5276,108,9,9,3,0,0,0,0
5277,109,9,10,3,69,0,69,0
5278,110,10,0,3,42,0,42,0
5279,111,10,1,3,90,0,90,0
5280,112,10,2,3,0,0,0,0
5281,113,10,3,3,500,0,500,0
5282,114,10,4,3,420,0,420,0
5283,115,10,5,3,0,0,0,0
5284,116,10,6,3,0,0,0,0
5285,117,10,7,3,0,0,0,0
5286,118,10,8,3,0,0,0,0
5287,119,10,9,3,91,0,91,0
5288,120,10,10,3,0,1,0,0
5289,0,0,0,4,1,0,1,0
5290,1,0,1,4,1,0,1,0
5291,2,0,2,4,0,0,0,0
5292,3,0,3,4,0,0,0,0
5293,4,0,4,4,512,0,512,0
5294,5,0,5,4,1716,0,1716,0
5295,6,0,6,4,1923,0,1923,0
5296,7,0,7,4,230,0,230,0
5297,8,0,8,4,0,0,0,0
5298,9,0,9,4,0,0,0,0
5299,10,0,10,4,7,0,7,0
5300,11,1,0,4,1,0,1,0
5301,12,1,1,4,1,0,1,0
5302,13,1,2,4,0,0,0,0
5303,14,1,3,4,359,0,359,0
5304,15,1,4,4,1626,0,1626,0
5305,16,1,5,4,2401,0,2401,0
5306,17,1,6,4,458,0,458,0
5307,18,1,7,4,0,0,0,0
5308,19,1,8,4,0,0,0,0
5309,20,1,9,4,0,0,0,0
5310,21,1,10,4,0,0,0,0
5311,22,2,0,4,1,0,1,0
5312,23,2,1,4,0,0,0,0
5313,24,2,2,4,62,0,62,0
5314,25,2,3,4,1409,0,1409,0
5315,26,2,4,4,2367,0,2367,0
5316,27,2,5,4,874,0,874,0
5317,28,2,6,4,0,0,0,0
5318,29,2,7,4,0,0,0,0
5319,30,2,8,4,0,0,0,0
5320,31,2,9,4,0,0,0,0
5321,32,2,10,4,0,0,0,0
5322,33,3,0,4,0,0,0,0
5323,34,3,1,4,25,0,25,0
5324,35,3,2,4,1000,0,1000,0
5325,36,3,3,4,1751,0,1751,0
5326,37,3,4,4,1217,0,1217,0
5327,38,3,5,4,0,0,0,0
5328,39,3,6,4,0,0,0,0
5329,40,3,7,4,0,0,0,0
5330,41,3,8,4,0,0,0,0
5331,42,3,9,4,0,0,0,0
5332,43,3,10,4,8,0,8,0
5333,44,4,0,4,0,0,0,0
5334,45,4,1,4,340,0,340,0
5335,46,4,2,4,1216,0,1216,0
5336,47,4,3,4,327,0,327,0
5337,48,4,4,4,0,0,0,0
5338,49,4,5,4,0,0,0,0
5339,50,4,6,4,0,0,0,0
5340,51,4,7,4,384,0,384,0
5341,52,4,8,4,388,0,388,0
5342,53,4,9,4,0,0,0,0
5343,54,4,10,4,0,0,0,0
5344,55,5,0,4,0,0,0,0
5345,56,5,1,4,425,0,425,0
5346,57,5,2,4,613,0,613,0
5347,58,5,3,4,0,0,0,0
5348,59,5,4,4,0,0,0,0
5349,60,5,5,4,0,0,0,0
5350,61,5,6,4,1196,0,1196,0
5351,62,5,7,4,501,0,501,0
5352,63,5,8,4,0,0,0,0
5353,64,5,9,4,0,0,0,0
5354,65,5,10,4,0,0,0,0
5355,66,6,0,4,56,0,56,0
5356,67,6,1,4,486,0,486,0
5357,68,6,2,4,0,0,0,0
5358,69,6,3,4,0,0,0,0
5359,70,6,4,4,0,0,0,0
5360,71,6,5,4,0,0,0,0
5361,72,6,6,4,738,0,738,0
5362,73,6,7,4,0,0,0,0
5363,74,6,8,4,0,0,0,0
5364,75,6,9,4,0,0,0,0
5365,76,6,10,4,0,0,0,0
5366,77,7,0,4,233,0,233,0
5367,78,7,1,4,617,0,617,0
5368,79,7,2,4,0,0,0,0
5369,80,7,3,4,0,0,0,0
5370,81,7,4,4,0,0,0,0
5371,82,7,5,4,0,0,0,0
5372,83,7,6,4,87,0,87,0
5373,84,7,7,4,0,0,0,0
5374,85,7,8,4,0,0,0,0
5375,86,7,9,4,0,0,0,0
5376,87,7,10,4,0,0,0,0
5377,88,8,0,4,236,0,236,0
5378,89,8,1,4,417,0,417,0
5379,90,8,2,4,0,0,0,0
5380,91,8,3,4,0,0,0,0
5381,92,8,4,4,0,0,0,0
5382,93,8,5,4,0,0,0,0
5383,94,8,6,4,0,0,0,0
5384,95,8,7,4,0,0,0,0
5385,96,8,8,4,0,0,0,0
5386,97,8,9,4,0,0,0,0
5387,98,8,10,4,0,0,0,0
5388,99,9,0,4,0,0,0,0
5389,100,9,1,4,0,0,0,0
5390,101,9,2,4,0,0,0,0
5391,102,9,3,4,0,0,0,0
5392,103,9,4,4,0,0,0,0
5393,104,9,5,4,0,0,0,0
5394,105,9,6,4,0,0,0,0
5395,106,9,7,4,0,0,0,0
5396,107,9,8,4,0,0,0,0
5397,108,9,9,4,0,0,0,0
5398,109,9,10,4,0,0,0,0
5399,110,10,0,4,0,0,0,0
5400,111,10,1,4,0,0,0,0
5401,112,10,2,4,0,0,0,0
5402,113,10,3,4,0,0,0,0
5403,114,10,4,4,0,0,0,0
5404,115,10,5,4,0,0,0,0
5405,116,10,6,4,0,0,0,0
5406,117,10,7,4,0,0,0,0
5407,118,10,8,4,0,0,0,0
5408,119,10,9,4,0,0,0,0
5409,120,10,10,4,3,1,3,0
5410,0,0,0,5,0,0,0,0
5411,1,0,1,5,0,0,0,0
5412,2,0,2,5,0,0,0,0
5413,3,0,3,5,0,0,0,0
5414,4,0,4,5,0,0,0,0
5415,5,0,5,5,0,0,0,0
5416,6,0,6,5,0,0,0,0
5417,7,0,7,5,0,0,0,0
5418,8,0,8,5,0,0,0,0
5419,9,0,9,5,0,0,0,0
5420,10,0,10,5,0,0,0,0
5421,11,1,0,5,0,0,0,0
5422,12,1,1,5,0,0,0,0
5423,13,1,2,5,0,0,0,0
5424,14,1,3,5,0,0,0,0
5425,15,1,4,5,0,0,0,0
5426,16,1,5,5,0,0,0,0
5427,17,1,6,5,0,0,0,0
5428,18,1,7,5,0,0,0,0
5429,19,1,8,5,0,0,0,0
5430,20,1,9,5,0,0,0,0
5431,21,1,10,5,0,0,0,0
5432,22,2,0,5,0,0,0,0
5433,23,2,1,5,0,0,0,0
5434,24,2,2,5,0,0,0,0
5435,25,2,3,5,0,0,0,0
5436,26,2,4,5,0,0,0,0
5437,27,2,5,5,0,0,0,0
5438,28,2,6,5,0,0,0,0
5439,29,2,7,5,239,0,239,0
5440,30,2,8,5,0,0,0,0
5441,31,2,9,5,0,0,0,0
5442,32,2,10,5,0,0,0,0
5443,33,3,0,5,0,0,0,0
5444,34,3,1,5,0,0,0,0
5445,35,3,2,5,0,0,0,0
5446,36,3,3,5,0,0,0,0
5447,37,3,4,5,0,0,0,0
5448,38,3,5,5,0,0,0,0
5449,39,3,6,5,0,0,0,0
5450,40,3,7,5,0,0,0,0
5451,41,3,8,5,0,0,0,0
5452,42,3,9,5,0,0,0,0
5453,43,3,10,5,0,0,0,0
5454,44,4,0,5,0,0,0,0
5455,45,4,1,5,0,0,0,0
5456,46,4,2,5,0,0,0,0
5457,47,4,3,5,0,0,0,0
5458,48,4,4,5,0,0,0,0
5459,49,4,5,5,0,0,0,0
5460,50,4,6,5,0,0,0,0
5461,51,4,7,5,0,0,0,0
5462,52,4,8,5,0,0,0,0
5463,53,4,9,5,0,0,0,0
5464,54,4,10,5,0,0,0,0
5465,55,5,0,5,0,0,0,0
5466,56,5,1,5,0,0,0,0
5467,57,5,2,5,0,0,0,0
5468,58,5,3,5,974,0,974,0
5469,59,5,4,5,0,0,0,0
5470,60,5,5,5,0,0,0,0
5471,61,5,6,5,0,0,0,0
5472,62,5,7,5,0,0,0,0
5473,63,5,8,5,0,0,0,0
5474,64,5,9,5,0,0,0,0
5475,65,5,10,5,0,0,0,0
5476,66,6,0,5,0,0,0,0
5477,67,6,1,5,0,0,0,0
5478,68,6,2,5,0,0,0,0
5479,69,6,3,5,1795,0,1795,0
5480,70,6,4,5,0,0,0,0
5481,71,6,5,5,0,0,0,0
5482,72,6,6,5,0,0,0,0
5483,73,6,7,5,1023,0,1023,0
5484,74,6,8,5,0,0,0,0
5485,75,6,9,5,0,0,0,0
5486,76,6,10,5,0,0,0,0
5487,77,7,0,5,0,0,0,0
5488,78,7,1,5,0,0,0,0
5489,79,7,2,5,155,0,155,0
5490,80,7,3,5,1639,0,1639,0
5491,81,7,4,5,0,0,0,0
5492,82,7,5,5,0,0,0,0
5493,83,7,6,5,0,0,0,0
5494,84,7,7,5,1046,0,1046,0
5495,85,7,8,5,1480,0,1480,0
5496,86,7,9,5,0,0,0,0
5497,87,7,10,5,0,0,0,0
5498,88,8,0,5,0,0,0,0
5499,89,8,1,5,0,0,0,0
5500,90,8,2,5,880,0,880,0
5501,91,8,3,5,621,0,621,0
5502,92,8,4,5,0,0,0,0
5503,93,8,5,5,0,0,0,0
5504,94,8,6,5,0,0,0,0
5505,95,8,7,5,0,0,0,0
5506,96,8,8,5,110,0,110,0
5507,97,8,9,5,0,0,0,0
5508,98,8,10,5,0,0,0,0
5509,99,9,0,5,0,0,0,0
5510,100,9,1,5,0,0,0,0
5511,101,9,2,5,0,0,0,0
5512,102,9,3,5,0,0,0,0
5513,103,9,4,5,0,0,0,0
5514,104,9,5,5,0,0,0,0
5515,105,9,6,5,0,0,0,0
5516,106,9,7,5,0,0,0,0
5517,107,9,8,5,0,0,0,0
5518,108,9,9,5,0,0,0,0
5519,109,9,10,5,0,0,0,0
5520,110,10,0,5,0,0,0,0
5521,111,10,1,5,0,0,0,0
5522,112,10,2,5,0,0,0,0
5523,113,10,3,5,0,0,0,0
5524,114,10,4,5,0,0,0,0
5525,115,10,5,5,0,0,0,0
5526,116,10,6,5,0,0,0,0
5527,117,10,7,5,0,0,0,0
5528,118,10,8,5,0,0,0,0
5529,119,10,9,5,0,0,0,0
5530,120,10,10,5,0,1,0,0
5531,0,0,0,6,718,0,718,0
5532,1,0,1,6,718,0,718,0
