cycle,pos,y,x,och,code,out_ch_done,python,diff
9762,108,9,9,2,0,0,0,0
9763,109,9,10,2,0,0,0,0
9764,110,10,0,2,0,0,0,0
9765,111,10,1,2,0,0,0,0
9766,112,10,2,2,72,0,72,0
9767,113,10,3,2,251,0,251,0
9768,114,10,4,2,517,0,517,0
9769,115,10,5,2,114,0,114,0
9770,116,10,6,2,0,0,0,0
9771,117,10,7,2,0,0,0,0
9772,118,10,8,2,0,0,0,0
9773,119,10,9,2,0,0,0,0
9774,120,10,10,2,0,1,0,0
9775,0,0,0,3,0,0,0,0
9776,1,0,1,3,0,0,0,0
9777,2,0,2,3,0,0,0,0
9778,3,0,3,3,0,0,0,0
9779,4,0,4,3,0,0,0,0
9780,5,0,5,3,0,0,0,0
9781,6,0,6,3,245,0,245,0
9782,7,0,7,3,892,0,892,0
9783,8,0,8,3,0,0,0,0
9784,9,0,9,3,0,0,0,0
9785,10,0,10,3,0,0,0,0
9786,11,1,0,3,0,0,0,0
9787,12,1,1,3,0,0,0,0
9788,13,1,2,3,0,0,0,0
9789,14,1,3,3,0,0,0,0
9790,15,1,4,3,0,0,0,0
9791,16,1,5,3,890,0,890,0
9792,17,1,6,3,1423,0,1423,0
9793,18,1,7,3,0,0,0,0
9794,19,1,8,3,0,0,0,0
9795,20,1,9,3,0,0,0,0
9796,21,1,10,3,0,0,0,0
9797,22,2,0,3,0,0,0,0
9798,23,2,1,3,0,0,0,0
9799,24,2,2,3,0,0,0,0
9800,25,2,3,3,0,0,0,0
9801,26,2,4,3,997,0,997,0
9802,27,2,5,3,2344,0,2344,0
9803,28,2,6,3,888,0,888,0
9804,29,2,7,3,0,0,0,0
9805,30,2,8,3,0,0,0,0
9806,31,2,9,3,0,0,0,0
9807,32,2,10,3,0,0,0,0
9808,33,3,0,3,0,0,0,0
9809,34,3,1,3,0,0,0,0
9810,35,3,2,3,0,0,0,0
9811,36,3,3,3,0,0,0,0
9812,37,3,4,3,2256,0,2256,0
9813,38,3,5,3,1180,0,1180,0
9814,39,3,6,3,0,0,0,0
9815,40,3,7,3,0,0,0,0
9816,41,3,8,3,64,0,64,0
9817,42,3,9,3,64,0,64,0
9818,43,3,10,3,0,0,0,0
9819,44,4,0,3,0,0,0,0
9820,45,4,1,3,0,0,0,0
9821,46,4,2,3,0,0,0,0
9822,47,4,3,3,1198,0,1198,0
9823,48,4,4,3,586,0,586,0
9824,49,4,5,3,0,0,0,0
9825,50,4,6,3,0,0,0,0
9826,51,4,7,3,50,0,50,0
9827,52,4,8,3,0,0,0,0
9828,53,4,9,3,0,0,0,0
9829,54,4,10,3,0,0,0,0
9830,55,5,0,3,0,0,0,0
9831,56,5,1,3,0,0,0,0
9832,57,5,2,3,0,0,0,0
9833,58,5,3,3,1163,0,1163,0
9834,59,5,4,3,0,0,0,0
9835,60,5,5,3,0,0,0,0
9836,61,5,6,3,0,0,0,0
9837,62,5,7,3,0,0,0,0
9838,63,5,8,3,0,0,0,0
9839,64,5,9,3,0,0,0,0
9840,65,5,10,3,0,0,0,0
9841,66,6,0,3,0,0,0,0
9842,67,6,1,3,0,0,0,0
9843,68,6,2,3,488,0,488,0
9844,69,6,3,3,0,0,0,0
9845,70,6,4,3,0,0,0,0
9846,71,6,5,3,0,0,0,0
9847,72,6,6,3,297,0,297,0
9848,73,6,7,3,0,0,0,0
9849,74,6,8,3,0,0,0,0
9850,75,6,9,3,0,0,0,0
9851,76,6,10,3,0,0,0,0
9852,77,7,0,3,0,0,0,0
9853,78,7,1,3,0,0,0,0
9854,79,7,2,3,386,0,386,0
9855,80,7,3,3,0,0,0,0
9856,81,7,4,3,0,0,0,0
9857,82,7,5,3,640,0,640,0
9858,83,7,6,3,222,0,222,0
9859,84,7,7,3,211,0,211,0
9860,85,7,8,3,563,0,563,0
9861,86,7,9,3,0,0,0,0
9862,87,7,10,3,0,0,0,0
9863,88,8,0,3,0,0,0,0
9864,89,8,1,3,0,0,0,0
9865,90,8,2,3,297,0,297,0
9866,91,8,3,3,0,0,0,0
9867,92,8,4,3,0,0,0,0
9868,93,8,5,3,696,0,696,0
9869,94,8,6,3,666,0,666,0
9870,95,8,7,3,1097,0,1097,0
9871,96,8,8,3,0,0,0,0
9872,97,8,9,3,0,0,0,0
9873,98,8,10,3,0,0,0,0
9874,99,9,0,3,0,0,0,0
9875,100,9,1,3,506,0,506,0
9876,101,9,2,3,0,0,0,0
9877,102,9,3,3,0,0,0,0
9878,103,9,4,3,534,0,534,0
9879,104,9,5,3,1068,0,1068,0
9880,105,9,6,3,901,0,901,0
9881,106,9,7,3,0,0,0,0
9882,107,9,8,3,0,0,0,0
9883,108,9,9,3,0,0,0,0
9884,109,9,10,3,69,0,69,0
9885,110,10,0,3,42,0,42,0
9886,111,10,1,3,90,0,90,0
9887,112,10,2,3,0,0,0,0
9888,113,10,3,3,500,0,500,0
9889,114,10,4,3,420,0,420,0
9890,115,10,5,3,0,0,0,0
9891,116,10,6,3,0,0,0,0
9892,117,10,7,3,0,0,0,0
9893,118,10,8,3,0,0,0,0
9894,119,10,9,3,91,0,91,0
9895,120,10,10,3,0,1,0,0
9896,0,0,0,4,1,0,1,0
9897,1,0,1,4,1,0,1,0
9898,2,0,2,4,0,0,0,0
9899,3,0,3,4,0,0,0,0
9900,4,0,4,4,512,0,512,0
9901,5,0,5,4,1716,0,1716,0
9902,6,0,6,4,1923,0,1923,0
9903,7,0,7,4,230,0,230,0
9904,8,0,8,4,0,0,0,0
9905,9,0,9,4,0,0,0,0
9906,10,0,10,4,7,0,7,0
9907,11,1,0,4,1,0,1,0
9908,12,1,1,4,1,0,1,0
