cycle,pos,y,x,och,code,out_ch_done,python,diff
2476,239,9,5,2,0,0,0,0
2486,240,9,6,0,0,0,0,0
2486,240,9,6,1,1542,0,1542,0
2486,240,9,6,2,0,0,0,0
2496,241,9,7,0,0,0,0,0
2496,241,9,7,1,0,0,0,0
2496,241,9,7,2,0,0,0,0
2506,242,9,8,0,1598,0,1598,0
2506,242,9,8,1,0,0,0,0
2506,242,9,8,2,0,0,0,0
2516,243,9,9,0,0,0,0,0
2516,243,9,9,1,0,0,0,0
2516,243,9,9,2,596,0,596,0
2526,244,9,10,0,0,0,0,0
2526,244,9,10,1,0,0,0,0
2526,244,9,10,2,4137,0,4137,0
2536,245,9,11,0,0,0,0,0
2536,245,9,11,1,0,0,0,0
2536,245,9,11,2,6646,0,6646,0
2546,246,9,12,0,1464,0,1464,0
2546,246,9,12,1,1299,0,1299,0
2546,246,9,12,2,7338,0,7338,0
2556,247,9,13,0,2370,0,2370,0
2556,247,9,13,1,3944,0,3944,0
2556,247,9,13,2,5983,0,5983,0
2566,248,9,14,0,2954,0,2954,0
2566,248,9,14,1,3116,0,3116,0
2566,248,9,14,2,3490,0,3490,0
2576,249,9,15,0,1525,0,1525,0
2576,249,9,15,1,2505,0,2505,0
2576,249,9,15,2,934,0,934,0
2586,250,9,16,0,0,0,0,0
2586,250,9,16,1,1809,0,1809,0
2586,250,9,16,2,95,0,95,0
2596,251,9,17,0,0,0,0,0
2596,251,9,17,1,1649,0,1649,0
2596,251,9,17,2,0,0,0,0
2606,252,9,18,0,0,0,0,0
2606,252,9,18,1,1632,0,1632,0
2606,252,9,18,2,0,0,0,0
2616,253,9,19,0,0,0,0,0
2616,253,9,19,1,1681,0,1681,0
2616,253,9,19,2,0,0,0,0
2626,254,9,20,0,0,0,0,0
2626,254,9,20,1,1681,0,1681,0
2626,254,9,20,2,0,0,0,0
2636,255,9,21,0,0,0,0,0
2636,255,9,21,1,1681,0,1681,0
2636,255,9,21,2,0,0,0,0
2646,256,9,22,0,0,0,0,0
2646,256,9,22,1,1681,0,1681,0
2646,256,9,22,2,0,0,0,0
2656,257,9,23,0,0,0,0,0
2656,257,9,23,1,1681,0,1681,0
2656,257,9,23,2,0,0,0,0
2666,258,9,24,0,0,0,0,0
2666,258,9,24,1,1681,0,1681,0
2666,258,9,24,2,0,0,0,0
2676,259,9,25,0,0,0,0,0
2676,259,9,25,1,1681,0,1681,0
2676,259,9,25,2,0,0,0,0
2688,260,10,0,0,0,0,0,0
2688,260,10,0,1,1681,0,1681,0
2688,260,10,0,2,0,0,0,0
2698,261,10,1,0,0,0,0,0
2698,261,10,1,1,1681,0,1681,0
2698,261,10,1,2,0,0,0,0
2708,262,10,2,0,0,0,0,0
2708,262,10,2,1,1681,0,1681,0
2708,262,10,2,2,0,0,0,0
2718,263,10,3,0,0,0,0,0
2718,263,10,3,1,1681,0,1681,0
2718,263,10,3,2,0,0,0,0
2728,264,10,4,0,0,0,0,0
2728,264,10,4,1,1681,0,1681,0
2728,264,10,4,2,0,0,0,0
2738,265,10,5,0,0,0,0,0
2738,265,10,5,1,1647,0,1647,0
2738,265,10,5,2,0,0,0,0
2748,266,10,6,0,0,0,0,0
2748,266,10,6,1,1274,0,1274,0
2748,266,10,6,2,0,0,0,0
2758,267,10,7,0,1418,0,1418,0
2758,267,10,7,1,0,0,0,0
2758,267,10,7,2,0,0,0,0
2768,268,10,8,0,2654,0,2654,0
2768,268,10,8,1,0,0,0,0
2768,268,10,8,2,382,0,382,0
2778,269,10,9,0,549,0,549,0
2778,269,10,9,1,0,0,0,0
2778,269,10,9,2,3374,0,3374,0
2788,270,10,10,0,454,0,454,0
2788,270,10,10,1,0,0,0,0
2788,270,10,10,2,6256,0,6256,0
2798,271,10,11,0,0,0,0,0
2798,271,10,11,1,0,0,0,0
2798,271,10,11,2,7096,0,7096,0
2808,272,10,12,0,937,0,937,0
2808,272,10,12,1,1412,0,1412,0
2808,272,10,12,2,5935,0,5935,0
2818,273,10,13,0,2223,0,2223,0
2818,273,10,13,1,2807,0,2807,0
2818,273,10,13,2,2698,0,2698,0
2828,274,10,14,0,779,0,779,0
2828,274,10,14,1,1981,0,1981,0
2828,274,10,14,2,802,0,802,0
2838,275,10,15,0,0,0,0,0
2838,275,10,15,1,1542,0,1542,0
2838,275,10,15,2,0,0,0,0
2848,276,10,16,0,0,0,0,0
2848,276,10,16,1,971,0,971,0
2848,276,10,16,2,0,0,0,0
2858,277,10,17,0,0,0,0,0
2858,277,10,17,1,906,0,906,0
2858,277,10,17,2,0,0,0,0
2868,278,10,18,0,0,0,0,0
2868,278,10,18,1,1062,0,1062,0
2868,278,10,18,2,64,0,64,0
2878,279,10,19,0,0,0,0,0
2878,279,10,19,1,1546,0,1546,0
2878,279,10,19,2,0,0,0,0
2888,280,10,20,0,0,0,0,0
2888,280,10,20,1,1665,0,1665,0
2888,280,10,20,2,0,0,0,0
2898,281,10,21,0,0,0,0,0
2898,281,10,21,1,1681,0,1681,0
2898,281,10,21,2,0,0,0,0
2908,282,10,22,0,0,0,0,0
2908,282,10,22,1,1681,0,1681,0
2908,282,10,22,2,0,0,0,0
2918,283,10,23,0,0,0,0,0
2918,283,10,23,1,1681,0,1681,0
2918,283,10,23,2,0,0,0,0
2928,284,10,24,0,0,0,0,0
2928,284,10,24,1,1681,0,1681,0
2928,284,10,24,2,0,0,0,0
2938,285,10,25,0,0,0,0,0
2938,285,10,25,1,1681,0,1681,0
2938,285,10,25,2,0,0,0,0
2950,286,11,0,0,0,0,0,0
2950,286,11,0,1,1681,0,1681,0
2950,286,11,0,2,0,0,0,0
2960,287,11,1,0,0,0,0,0
2960,287,11,1,1,1681,0,1681,0
2960,287,11,1,2,0,0,0,0
2970,288,11,2,0,0,0,0,0
2970,288,11,2,1,1681,0,1681,0
2970,288,11,2,2,0,0,0,0
2980,289,11,3,0,0,0,0,0
2980,289,11,3,1,1681,0,1681,0
2980,289,11,3,2,0,0,0,0
2990,290,11,4,0,0,0,0,0
2990,290,11,4,1,1681,0,1681,0
2990,290,11,4,2,0,0,0,0
3000,291,11,5,0,0,0,0,0
3000,291,11,5,1,1524,0,1524,0
3000,291,11,5,2,0,0,0,0
3010,292,11,6,0,0,0,0,0
3010,292,11,6,1,723,0,723,0
3010,292,11,6,2,0,0,0,0
3020,293,11,7,0,2190,0,2190,0
3020,293,11,7,1,0,0,0,0
3020,293,11,7,2,46,0,46,0
3030,294,11,8,0,2948,0,2948,0
3030,294,11,8,1,0,0,0,0
3030,294,11,8,2,2142,0,2142,0
3040,295,11,9,0,1763,0,1763,0
3040,295,11,9,1,0,0,0,0
3040,295,11,9,2,5278,0,5278,0
3050,296,11,10,0,1045,0,1045,0
3050,296,11,10,1,0,0,0,0
3050,296,11,10,2,7037,0,7037,0
3060,297,11,11,0,0,0,0,0
3060,297,11,11,1,0,0,0,0
3060,297,11,11,2,5901,0,5901,0
3070,298,11,12,0,916,0,916,0
3070,298,11,12,1,1388,0,1388,0
3070,298,11,12,2,3335,0,3335,0
3080,299,11,13,0,328,0,328,0
3080,299,11,13,1,1462,0,1462,0
3080,299,11,13,2,567,0,567,0
3090,300,11,14,0,0,0,0,0
3090,300,11,14,1,0,0,0,0
3090,300,11,14,2,0,0,0,0
3100,301,11,15,0,0,0,0,0
3100,301,11,15,1,0,0,0,0
3100,301,11,15,2,0,0,0,0
3110,302,11,16,0,0,0,0,0
3110,302,11,16,1,0,0,0,0
3110,302,11,16,2,0,0,0,0
3120,303,11,17,0,0,0,0,0
3120,303,11,17,1,0,0,0,0
3120,303,11,17,2,60,0,60,0
3130,304,11,18,0,0,0,0,0
3130,304,11,18,1,0,0,0,0
3130,304,11,18,2,658,0,658,0
3140,305,11,19,0,0,0,0,0
3140,305,11,19,1,0,0,0,0
3140,305,11,19,2,264,0,264,0
3150,306,11,20,0,0,0,0,0
3150,306,11,20,1,1313,0,1313,0
3150,306,11,20,2,31,0,31,0
3160,307,11,21,0,0,0,0,0
3160,307,11,21,1,1681,0,1681,0
3160,307,11,21,2,0,0,0,0
3170,308,11,22,0,0,0,0,0
3170,308,11,22,1,1681,0,1681,0
3170,308,11,22,2,0,0,0,0
3180,309,11,23,0,0,0,0,0
3180,309,11,23,1,1681,0,1681,0
3180,309,11,23,2,0,0,0,0
3190,310,11,24,0,0,0,0,0
3190,310,11,24,1,1681,0,1681,0
3190,310,11,24,2,0,0,0,0
3200,311,11,25,0,0,0,0,0
3200,311,11,25,1,1681,0,1681,0
3200,311,11,25,2,0,0,0,0
3212,312,12,0,0,0,0,0,0
3212,312,12,0,1,1681,0,1681,0
3212,312,12,0,2,0,0,0,0
3222,313,12,1,0,0,0,0,0
3222,313,12,1,1,1681,0,1681,0
3222,313,12,1,2,0,0,0,0
3232,314,12,2,0,0,0,0,0
3232,314,12,2,1,1681,0,1681,0
3232,314,12,2,2,0,0,0,0
3242,315,12,3,0,0,0,0,0
3242,315,12,3,1,1681,0,1681,0
3242,315,12,3,2,0,0,0,0
3252,316,12,4,0,0,0,0,0
3252,316,12,4,1,1681,0,1681,0
3252,316,12,4,2,0,0,0,0
3262,317,12,5,0,0,0,0,0
3262,317,12,5,1,1211,0,1211,0
3262,317,12,5,2,0,0,0,0
3272,318,12,6,0,0,0,0,0
3272,318,12,6,1,0,0,0,0
3272,318,12,6,2,0,0,0,0
3282,319,12,7,0,2655,0,2655,0
3282,319,12,7,1,0,0,0,0
3282,319,12,7,2,598,0,598,0
3292,320,12,8,0,2166,0,2166,0
3292,320,12,8,1,0,0,0,0
3292,320,12,8,2,3018,0,3018,0
3302,321,12,9,0,1507,0,1507,0
3302,321,12,9,1,0,0,0,0
3302,321,12,9,2,6307,0,6307,0
3312,322,12,10,0,0,0,0,0
3312,322,12,10,1,0,0,0,0
3312,322,12,10,2,6832,0,6832,0
3322,323,12,11,0,52,0,52,0
3322,323,12,11,1,213,0,213,0
3322,323,12,11,2,4702,0,4702,0
3332,324,12,12,0,1226,0,1226,0
3332,324,12,12,1,378,0,378,0
3332,324,12,12,2,1194,0,1194,0
3342,325,12,13,0,0,0,0,0
3342,325,12,13,1,0,0,0,0
3342,325,12,13,2,0,0,0,0
3352,326,12,14,0,0,0,0,0
3352,326,12,14,1,0,0,0,0
3352,326,12,14,2,0,0,0,0
3362,327,12,15,0,0,0,0,0
3362,327,12,15,1,0,0,0,0
3362,327,12,15,2,0,0,0,0
3372,328,12,16,0,0,0,0,0
3372,328,12,16,1,0,0,0,0
3372,328,12,16,2,397,0,397,0
3382,329,12,17,0,0,0,0,0
3382,329,12,17,1,0,0,0,0
3382,329,12,17,2,806,0,806,0
3392,330,12,18,0,0,0,0,0
3392,330,12,18,1,0,0,0,0
3392,330,12,18,2,1781,0,1781,0
3402,331,12,19,0,0,0,0,0
3402,331,12,19,1,0,0,0,0
3402,331,12,19,2,1083,0,1083,0
3412,332,12,20,0,0,0,0,0
3412,332,12,20,1,0,0,0,0
3412,332,12,20,2,431,0,431,0
3422,333,12,21,0,0,0,0,0
3422,333,12,21,1,1253,0,1253,0
3422,333,12,21,2,21,0,21,0
3432,334,12,22,0,0,0,0,0
3432,334,12,22,1,1599,0,1599,0
3432,334,12,22,2,0,0,0,0
3442,335,12,23,0,0,0,0,0
3442,335,12,23,1,1681,0,1681,0
3442,335,12,23,2,0,0,0,0
3452,336,12,24,0,0,0,0,0
3452,336,12,24,1,1681,0,1681,0
3452,336,12,24,2,0,0,0,0
3462,337,12,25,0,0,0,0,0
3462,337,12,25,1,1681,0,1681,0
3462,337,12,25,2,0,0,0,0
3474,338,13,0,0,0,0,0,0
3474,338,13,0,1,1681,0,1681,0
3474,338,13,0,2,0,0,0,0
3484,339,13,1,0,0,0,0,0
3484,339,13,1,1,1681,0,1681,0
3484,339,13,1,2,0,0,0,0
3494,340,13,2,0,0,0,0,0
3494,340,13,2,1,1681,0,1681,0
3494,340,13,2,2,0,0,0,0
3504,341,13,3,0,0,0,0,0
3504,341,13,3,1,1681,0,1681,0
3504,341,13,3,2,0,0,0,0
3514,342,13,4,0,0,0,0,0
3514,342,13,4,1,1681,0,1681,0
3514,342,13,4,2,0,0,0,0
3524,343,13,5,0,0,0,0,0
3524,343,13,5,1,1081,0,1081,0
3524,343,13,5,2,0,0,0,0
3534,344,13,6,0,761,0,761,0
3534,344,13,6,1,0,0,0,0
3534,344,13,6,2,0,0,0,0
3544,345,13,7,0,2922,0,2922,0
3544,345,13,7,1,0,0,0,0
3544,345,13,7,2,1441,0,1441,0
3554,346,13,8,0,2322,0,2322,0
3554,346,13,8,1,0,0,0,0
3554,346,13,8,2,4033,0,4033,0
3564,347,13,9,0,1121,0,1121,0
3564,347,13,9,1,0,0,0,0
3564,347,13,9,2,6685,0,6685,0
3574,348,13,10,0,0,0,0,0
3574,348,13,10,1,0,0,0,0
3574,348,13,10,2,5742,0,5742,0
3584,349,13,11,0,534,0,534,0
3584,349,13,11,1,0,0,0,0
3584,349,13,11,2,2931,0,2931,0
3594,350,13,12,0,1163,0,1163,0
3594,350,13,12,1,0,0,0,0
3594,350,13,12,2,0,0,0,0
3604,351,13,13,0,1081,0,1081,0
3604,351,13,13,1,0,0,0,0
3604,351,13,13,2,0,0,0,0
3614,352,13,14,0,0,0,0,0
3614,352,13,14,1,0,0,0,0
3614,352,13,14,2,634,0,634,0
3624,353,13,15,0,0,0,0,0
3624,353,13,15,1,0,0,0,0
3624,353,13,15,2,2776,0,2776,0
3634,354,13,16,0,0,0,0,0
3634,354,13,16,1,0,0,0,0
3634,354,13,16,2,4293,0,4293,0
3644,355,13,17,0,0,0,0,0
3644,355,13,17,1,0,0,0,0
3644,355,13,17,2,3718,0,3718,0
3654,356,13,18,0,0,0,0,0
3654,356,13,18,1,0,0,0,0
3654,356,13,18,2,2584,0,2584,0
3664,357,13,19,0,0,0,0,0
3664,357,13,19,1,0,0,0,0
3664,357,13,19,2,1839,0,1839,0
3674,358,13,20,0,0,0,0,0
3674,358,13,20,1,0,0,0,0
3674,358,13,20,2,1406,0,1406,0
3684,359,13,21,0,0,0,0,0
3684,359,13,21,1,0,0,0,0
3684,359,13,21,2,466,0,466,0
3694,360,13,22,0,0,0,0,0
3694,360,13,22,1,1123,0,1123,0
3694,360,13,22,2,95,0,95,0
3704,361,13,23,0,0,0,0,0
3704,361,13,23,1,1681,0,1681,0
3704,361,13,23,2,0,0,0,0
3714,362,13,24,0,0,0,0,0
3714,362,13,24,1,1681,0,1681,0
3714,362,13,24,2,0,0,0,0
3724,363,13,25,0,0,0,0,0
3724,363,13,25,1,1681,0,1681,0
3724,363,13,25,2,0,0,0,0
3736,364,14,0,0,0,0,0,0
3736,364,14,0,1,1681,0,1681,0
3736,364,14,0,2,0,0,0,0
3746,365,14,1,0,0,0,0,0
3746,365,14,1,1,1681,0,1681,0
3746,365,14,1,2,0,0,0,0
3756,366,14,2,0,0,0,0,0
3756,366,14,2,1,1681,0,1681,0
3756,366,14,2,2,0,0,0,0
3766,367,14,3,0,0,0,0,0
3766,367,14,3,1,1681,0,1681,0
3766,367,14,3,2,0,0,0,0
3776,368,14,4,0,0,0,0,0
3776,368,14,4,1,1647,0,1647,0
3776,368,14,4,2,0,0,0,0
3786,369,14,5,0,0,0,0,0
3786,369,14,5,1,545,0,545,0
3786,369,14,5,2,0,0,0,0
3796,370,14,6,0,966,0,966,0
3796,370,14,6,1,0,0,0,0
3796,370,14,6,2,242,0,242,0
3806,371,14,7,0,2771,0,2771,0
3806,371,14,7,1,0,0,0,0
3806,371,14,7,2,2337,0,2337,0
3816,372,14,8,0,2082,0,2082,0
3816,372,14,8,1,0,0,0,0
3816,372,14,8,2,4381,0,4381,0
3826,373,14,9,0,300,0,300,0
3826,373,14,9,1,0,0,0,0
3826,373,14,9,2,6008,0,6008,0
3836,374,14,10,0,0,0,0,0
3836,374,14,10,1,0,0,0,0
3836,374,14,10,2,4531,0,4531,0
3846,375,14,11,0,0,0,0,0
3846,375,14,11,1,0,0,0,0
3846,375,14,11,2,1991,0,1991,0
3856,376,14,12,0,1535,0,1535,0
3856,376,14,12,1,0,0,0,0
3856,376,14,12,2,34,0,34,0
3866,377,14,13,0,2834,0,2834,0
3866,377,14,13,1,0,0,0,0
3866,377,14,13,2,1162,0,1162,0
3876,378,14,14,0,1752,0,1752,0
3876,378,14,14,1,0,0,0,0
3876,378,14,14,2,3657,0,3657,0
3886,379,14,15,0,1681,0,1681,0
3886,379,14,15,1,0,0,0,0
3886,379,14,15,2,6005,0,6005,0
3896,380,14,16,0,2771,0,2771,0
3896,380,14,16,1,0,0,0,0
3896,380,14,16,2,6321,0,6321,0
3906,381,14,17,0,2725,0,2725,0
3906,381,14,17,1,0,0,0,0
3906,381,14,17,2,5599,0,5599,0
3916,382,14,18,0,1544,0,1544,0
3916,382,14,18,1,0,0,0,0
3916,382,14,18,2,4234,0,4234,0
3926,383,14,19,0,0,0,0,0
3926,383,14,19,1,0,0,0,0
3926,383,14,19,2,3223,0,3223,0
3936,384,14,20,0,0,0,0,0
3936,384,14,20,1,0,0,0,0
3936,384,14,20,2,2762,0,2762,0
3946,385,14,21,0,0,0,0,0
3946,385,14,21,1,0,0,0,0
3946,385,14,21,2,1316,0,1316,0
3956,386,14,22,0,0,0,0,0
3956,386,14,22,1,892,0,892,0
3956,386,14,22,2,363,0,363,0
3966,387,14,23,0,0,0,0,0
3966,387,14,23,1,1681,0,1681,0
3966,387,14,23,2,0,0,0,0
3976,388,14,24,0,0,0,0,0
3976,388,14,24,1,1681,0,1681,0
3976,388,14,24,2,0,0,0,0
3986,389,14,25,0,0,0,0,0
3986,389,14,25,1,1681,0,1681,0
3986,389,14,25,2,0,0,0,0
3998,390,15,0,0,0,0,0,0
3998,390,15,0,1,1681,0,1681,0
3998,390,15,0,2,0,0,0,0
4008,391,15,1,0,0,0,0,0
4008,391,15,1,1,1681,0,1681,0
4008,391,15,1,2,0,0,0,0
4018,392,15,2,0,0,0,0,0
4018,392,15,2,1,1681,0,1681,0
4018,392,15,2,2,0,0,0,0
4028,393,15,3,0,0,0,0,0
4028,393,15,3,1,1681,0,1681,0
4028,393,15,3,2,0,0,0,0
4038,394,15,4,0,0,0,0,0
4038,394,15,4,1,1611,0,1611,0
4038,394,15,4,2,0,0,0,0
4048,395,15,5,0,512,0,512,0
4048,395,15,5,1,0,0,0,0
4048,395,15,5,2,0,0,0,0
4058,396,15,6,0,1752,0,1752,0
4058,396,15,6,1,0,0,0,0
4058,396,15,6,2,49,0,49,0
4068,397,15,7,0,1644,0,1644,0
4068,397,15,7,1,0,0,0,0
4068,397,15,7,2,2749,0,2749,0
4078,398,15,8,0,846,0,846,0
4078,398,15,8,1,0,0,0,0
4078,398,15,8,2,4811,0,4811,0
4088,399,15,9,0,0,0,0,0
4088,399,15,9,1,0,0,0,0
4088,399,15,9,2,5532,0,5532,0
4098,400,15,10,0,0,0,0,0
4098,400,15,10,1,0,0,0,0
4098,400,15,10,2,3814,0,3814,0
4108,401,15,11,0,0,0,0,0
4108,401,15,11,1,0,0,0,0
4108,401,15,11,2,1220,0,1220,0
4118,402,15,12,0,1026,0,1026,0
4118,402,15,12,1,0,0,0,0
4118,402,15,12,2,385,0,385,0
4128,403,15,13,0,1456,0,1456,0
4128,403,15,13,1,0,0,0,0
4128,403,15,13,2,2923,0,2923,0
4138,404,15,14,0,2048,0,2048,0
4138,404,15,14,1,0,0,0,0
4138,404,15,14,2,4931,0,4931,0
4148,405,15,15,0,2915,0,2915,0
4148,405,15,15,1,0,0,0,0
4148,405,15,15,2,6357,0,6357,0
4158,406,15,16,0,2972,0,2972,0
4158,406,15,16,1,0,0,0,0
4158,406,15,16,2,6418,0,6418,0
4168,407,15,17,0,2972,0,2972,0
4168,407,15,17,1,0,0,0,0
4168,407,15,17,2,6355,0,6355,0
4178,408,15,18,0,2747,0,2747,0
4178,408,15,18,1,0,0,0,0
4178,408,15,18,2,6179,0,6179,0
4188,409,15,19,0,0,0,0,0
4188,409,15,19,1,0,0,0,0
4188,409,15,19,2,5539,0,5539,0
4198,410,15,20,0,0,0,0,0
4198,410,15,20,1,0,0,0,0
4198,410,15,20,2,4269,0,4269,0
4208,411,15,21,0,0,0,0,0
4208,411,15,21,1,0,0,0,0
4208,411,15,21,2,1873,0,1873,0
4218,412,15,22,0,0,0,0,0
4218,412,15,22,1,1046,0,1046,0
4218,412,15,22,2,463,0,463,0
4228,413,15,23,0,0,0,0,0
4228,413,15,23,1,1681,0,1681,0
4228,413,15,23,2,0,0,0,0
4238,414,15,24,0,0,0,0,0
4238,414,15,24,1,1681,0,1681,0
4238,414,15,24,2,0,0,0,0
4248,415,15,25,0,0,0,0,0
4248,415,15,25,1,1681,0,1681,0
4248,415,15,25,2,0,0,0,0
4260,416,16,0,0,0,0,0,0
4260,416,16,0,1,1681,0,1681,0
4260,416,16,0,2,0,0,0,0
4270,417,16,1,0,0,0,0,0
4270,417,16,1,1,1681,0,1681,0
4270,417,16,1,2,0,0,0,0
4280,418,16,2,0,0,0,0,0
4280,418,16,2,1,1681,0,1681,0
4280,418,16,2,2,0,0,0,0
4290,419,16,3,0,0,0,0,0
4290,419,16,3,1,1681,0,1681,0
4290,419,16,3,2,0,0,0,0
4300,420,16,4,0,0,0,0,0
4300,420,16,4,1,1543,0,1543,0
4300,420,16,4,2,0,0,0,0
4310,421,16,5,0,1490,0,1490,0
4310,421,16,5,1,0,0,0,0
4310,421,16,5,2,0,0,0,0
4320,422,16,6,0,2935,0,2935,0
4320,422,16,6,1,0,0,0,0
4320,422,16,6,2,817,0,817,0
4330,423,16,7,0,2138,0,2138,0
4330,423,16,7,1,0,0,0,0
4330,423,16,7,2,3691,0,3691,0
4340,424,16,8,0,1323,0,1323,0
4340,424,16,8,1,0,0,0,0
4340,424,16,8,2,5599,0,5599,0
4350,425,16,9,0,58,0,58,0
4350,425,16,9,1,0,0,0,0
4350,425,16,9,2,5612,0,5612,0
4360,426,16,10,0,0,0,0,0
4360,426,16,10,1,0,0,0,0
4360,426,16,10,2,3302,0,3302,0
4370,427,16,11,0,1104,0,1104,0
4370,427,16,11,1,0,0,0,0
4370,427,16,11,2,1003,0,1003,0
4380,428,16,12,0,507,0,507,0
4380,428,16,12,1,0,0,0,0
4380,428,16,12,2,658,0,658,0
4390,429,16,13,0,0,0,0,0
4390,429,16,13,1,0,0,0,0
4390,429,16,13,2,4048,0,4048,0
4400,430,16,14,0,1366,0,1366,0
4400,430,16,14,1,0,0,0,0
4400,430,16,14,2,5776,0,5776,0
4410,431,16,15,0,2945,0,2945,0
4410,431,16,15,1,0,0,0,0
4410,431,16,15,2,6402,0,6402,0
4420,432,16,16,0,2983,0,2983,0
4420,432,16,16,1,0,0,0,0
4420,432,16,16,2,6426,0,6426,0
4430,433,16,17,0,2902,0,2902,0
4430,433,16,17,1,0,0,0,0
4430,433,16,17,2,6654,0,6654,0
4440,434,16,18,0,2768,0,2768,0
4440,434,16,18,1,0,0,0,0
4440,434,16,18,2,6901,0,6901,0
4450,435,16,19,0,697,0,697,0
4450,435,16,19,1,0,0,0,0
4450,435,16,19,2,6207,0,6207,0
4460,436,16,20,0,0,0,0,0
4460,436,16,20,1,111,0,111,0
4460,436,16,20,2,4357,0,4357,0
4470,437,16,21,0,0,0,0,0
4470,437,16,21,1,1384,0,1384,0
4470,437,16,21,2,1613,0,1613,0
4480,438,16,22,0,0,0,0,0
4480,438,16,22,1,1508,0,1508,0
4480,438,16,22,2,360,0,360,0
4490,439,16,23,0,0,0,0,0
4490,439,16,23,1,1681,0,1681,0
4490,439,16,23,2,0,0,0,0
4500,440,16,24,0,0,0,0,0
4500,440,16,24,1,1681,0,1681,0
4500,440,16,24,2,0,0,0,0
4510,441,16,25,0,0,0,0,0
4510,441,16,25,1,1681,0,1681,0
4510,441,16,25,2,0,0,0,0
4522,442,17,0,0,0,0,0,0
4522,442,17,0,1,1681,0,1681,0
4522,442,17,0,2,0,0,0,0
4532,443,17,1,0,0,0,0,0
4532,443,17,1,1,1681,0,1681,0
4532,443,17,1,2,0,0,0,0
4542,444,17,2,0,0,0,0,0
4542,444,17,2,1,1681,0,1681,0
4542,444,17,2,2,0,0,0,0
4552,445,17,3,0,0,0,0,0
4552,445,17,3,1,1647,0,1647,0
4552,445,17,3,2,0,0,0,0
4562,446,17,4,0,0,0,0,0
4562,446,17,4,1,1313,0,1313,0
4562,446,17,4,2,0,0,0,0
4572,447,17,5,0,1779,0,1779,0
4572,447,17,5,1,0,0,0,0
4572,447,17,5,2,255,0,255,0
4582,448,17,6,0,3213,0,3213,0
4582,448,17,6,1,0,0,0,0
4582,448,17,6,2,1780,0,1780,0
4592,449,17,7,0,2758,0,2758,0
4592,449,17,7,1,0,0,0,0
4592,449,17,7,2,4580,0,4580,0
4602,450,17,8,0,1734,0,1734,0
4602,450,17,8,1,0,0,0,0
4602,450,17,8,2,6068,0,6068,0
4612,451,17,9,0,228,0,228,0
4612,451,17,9,1,0,0,0,0
4612,451,17,9,2,5735,0,5735,0
4622,452,17,10,0,669,0,669,0
4622,452,17,10,1,0,0,0,0
4622,452,17,10,2,2974,0,2974,0
4632,453,17,11,0,2510,0,2510,0
4632,453,17,11,1,0,0,0,0
4632,453,17,11,2,1948,0,1948,0
4642,454,17,12,0,736,0,736,0
4642,454,17,12,1,0,0,0,0
4642,454,17,12,2,3062,0,3062,0
4652,455,17,13,0,1328,0,1328,0
4652,455,17,13,1,0,0,0,0
4652,455,17,13,2,5660,0,5660,0
4662,456,17,14,0,2462,0,2462,0
4662,456,17,14,1,0,0,0,0
4662,456,17,14,2,6309,0,6309,0
4672,457,17,15,0,3007,0,3007,0
4672,457,17,15,1,0,0,0,0
4672,457,17,15,2,6433,0,6433,0
4682,458,17,16,0,2984,0,2984,0
4682,458,17,16,1,0,0,0,0
4682,458,17,16,2,6484,0,6484,0
4692,459,17,17,0,2166,0,2166,0
4692,459,17,17,1,0,0,0,0
4692,459,17,17,2,6963,0,6963,0
4702,460,17,18,0,1598,0,1598,0
4702,460,17,18,1,0,0,0,0
4702,460,17,18,2,7255,0,7255,0
4712,461,17,19,0,928,0,928,0
4712,461,17,19,1,1332,0,1332,0
4712,461,17,19,2,5846,0,5846,0
4722,462,17,20,0,1402,0,1402,0
4722,462,17,20,1,1503,0,1503,0
4722,462,17,20,2,3521,0,3521,0
4732,463,17,21,0,539,0,539,0
4732,463,17,21,1,2095,0,2095,0
4732,463,17,21,2,830,0,830,0
4742,464,17,22,0,0,0,0,0
4742,464,17,22,1,1743,0,1743,0
4742,464,17,22,2,107,0,107,0
4752,465,17,23,0,0,0,0,0
4752,465,17,23,1,1681,0,1681,0
4752,465,17,23,2,0,0,0,0
4762,466,17,24,0,0,0,0,0
4762,466,17,24,1,1681,0,1681,0
4762,466,17,24,2,0,0,0,0
4772,467,17,25,0,0,0,0,0
4772,467,17,25,1,1681,0,1681,0
4772,467,17,25,2,0,0,0,0
4784,468,18,0,0,0,0,0,0
4784,468,18,0,1,1681,0,1681,0
4784,468,18,0,2,0,0,0,0
4794,469,18,1,0,0,0,0,0
4794,469,18,1,1,1681,0,1681,0
4794,469,18,1,2,0,0,0,0
4804,470,18,2,0,0,0,0,0
4804,470,18,2,1,1681,0,1681,0
4804,470,18,2,2,0,0,0,0
4814,471,18,3,0,0,0,0,0
4814,471,18,3,1,1611,0,1611,0
4814,471,18,3,2,0,0,0,0
4824,472,18,4,0,0,0,0,0
4824,472,18,4,1,1075,0,1075,0
4824,472,18,4,2,0,0,0,0
4834,473,18,5,0,2388,0,2388,0
4834,473,18,5,1,0,0,0,0
4834,473,18,5,2,213,0,213,0
4844,474,18,6,0,3023,0,3023,0
4844,474,18,6,1,0,0,0,0
4844,474,18,6,2,1989,0,1989,0
4854,475,18,7,0,2025,0,2025,0
